Ticker,Stock Name,Price Code,Ratios Code,In Market?
FBTT,First Bankers Trustshares Inc,GOOG/PINK_FBTT,DMDRN/FBTT_ALLFINANCIALRATIOS,Active
FC,Franklin Covey Company,GOOG/NYSE_FC,DMDRN/FC_ALLFINANCIALRATIOS,Active
FCAL,First California Financial Group,GOOG/NASDAQ_FCAL,DMDRN/FCAL_ALLFINANCIALRATIOS,Active
FCAP,First Capital,GOOG/NASDAQ_FCAP,DMDRN/FCAP_ALLFINANCIALRATIOS,Active
FCBC,First Community Bancshares,GOOG/NASDAQ_FCBC,DMDRN/FCBC_ALLFINANCIALRATIOS,Active
FCBI,Frederick County bancorp Inc,GOOG/PINK_FCBI,DMDRN/FCBI_ALLFINANCIALRATIOS,Active
FCBN,First Citizens Bancorporation,GOOG/PINK_FCBN,DMDRN/FCBN_ALLFINANCIALRATIOS,Active
FCBS,First Century Bankshares Inc,NA,DMDRN/FCBS_ALLFINANCIALRATIOS,Active
FCCO,First Community Corp.,GOOG/NASDAQ_FCCO,DMDRN/FCCO_ALLFINANCIALRATIOS,Active
FCCY,1St Constitution Bancorp [Nj],GOOG/NASDAQ_FCCY,DMDRN/FCCY_ALLFINANCIALRATIOS,Active
FCE/A,Forest City Enterprs,NA,DMDRN/FCE_A_ALLFINANCIALRATIOS,Active
FCE/B,Forest City Enterprises Inc,NA,DMDRN/FCE_B_ALLFINANCIALRATIOS,Active
FCEL,Fuelcell Energy,GOOG/NASDAQ_FCEL,DMDRN/FCEL_ALLFINANCIALRATIOS,Active
FCF,First Commonwealth Financial Corp.,GOOG/NYSE_FCF,DMDRN/FCF_ALLFINANCIALRATIOS,Active
FCFC,Firstcity Financial Corp.,GOOG/NASDAQ_FCFC,DMDRN/FCFC_ALLFINANCIALRATIOS,Active
FCFS,First Cash Financial Services,GOOG/NASDAQ_FCFS,DMDRN/FCFS_ALLFINANCIALRATIOS,Active
FCGD,First Columbia Gold Corp,GOOG/PINK_FCGD,DMDRN/FCGD_ALLFINANCIALRATIOS,Active
FCH,Felcor Lodging Trust Inc.,GOOG/NYSE_FCH,DMDRN/FCH_ALLFINANCIALRATIOS,Active
FCLF,First Clover Leaf Financial,GOOG/NASDAQ_FCLF,DMDRN/FCLF_ALLFINANCIALRATIOS,Active
FCN,Fti Consulting,GOOG/NYSE_FCN,DMDRN/FCN_ALLFINANCIALRATIOS,Active
FCNCA,First Citizens Bancshares,GOOG/NASDAQ_FCNCA,DMDRN/FCNCA_ALLFINANCIALRATIOS,Active
FCNCB,First Citizens Bancshares Inc,NA,DMDRN/FCNCB_ALLFINANCIALRATIOS,Active
FCOB,1st Colonial Bancorp Inc,GOOG/PINK_FCOB,DMDRN/FCOB_ALLFINANCIALRATIOS,Active
FCON,FinancialContent Inc,GOOG/PINK_FCON,DMDRN/FCON_ALLFINANCIALRATIOS,Active
FCR.TO,First Cap Realty Inc,YAHOO/TSX_FCR_TO,DMDRN/FCR_TO_ALLFINANCIALRATIOS,Active
FCS,Fairchild Semiconductor International,GOOG/NYSE_FCS,DMDRN/FCS_ALLFINANCIALRATIOS,Active
FCSC,Franklin Credit Mgmt Corp,GOOG/PINK_FCSC,DMDRN/FCSC_ALLFINANCIALRATIOS,Active
FCTY,1St Century Bancshares Inc,GOOG/NASDAQ_FCTY,DMDRN/FCTY_ALLFINANCIALRATIOS,Active
FCVA,First Capital Bancorp Inc. [Va],GOOG/NASDAQ_FCVA,DMDRN/FCVA_ALLFINANCIALRATIOS,Active
FCX,Freeport-Mcmoran Copper & Gold,GOOG/NYSE_FCX,DMDRN/FCX_ALLFINANCIALRATIOS,Active
FCZA,First Citizens Banc,GOOG/NASDAQ_FCZA,DMDRN/FCZA_ALLFINANCIALRATIOS,Active
FDBC,Fidelity D&D Bancorp Inc,GOOG/PINK_FDBC,DMDRN/FDBC_ALLFINANCIALRATIOS,Active
FDEF,First Defiance Financial,GOOG/NASDAQ_FDEF,DMDRN/FDEF_ALLFINANCIALRATIOS,Active
FDML,Federal-Mogul Corp.,GOOG/NASDAQ_FDML,DMDRN/FDML_ALLFINANCIALRATIOS,Active
FDO,Family Dollar Stores,GOOG/NYSE_FDO,DMDRN/FDO_ALLFINANCIALRATIOS,Active
FDP,Fresh Del Monte Produce,GOOG/NYSE_FDP,DMDRN/FDP_ALLFINANCIALRATIOS,Active
FDS,Factset Research Systems Inc.,GOOG/NYSE_FDS,DMDRN/FDS_ALLFINANCIALRATIOS,Active
FDUS,Fidus Investment Corporation,GOOG/NASDAQ_FDUS,DMDRN/FDUS_ALLFINANCIALRATIOS,Active
FDX,Fedex Corp.,GOOG/NYSE_FDX,DMDRN/FDX_ALLFINANCIALRATIOS,Active
FE,Firstenergy Corp.,GOOG/NYSE_FE,DMDRN/FE_ALLFINANCIALRATIOS,Active
FEEC,Far East Energy Corp,GOOG/PINK_FEEC,DMDRN/FEEC_ALLFINANCIALRATIOS,Active
FEED,AgFeed Industries Inc.,GOOG/PINK_FEED,DMDRN/FEED_ALLFINANCIALRATIOS,Active
FEIC,Fei Company,GOOG/NASDAQ_FEIC,DMDRN/FEIC_ALLFINANCIALRATIOS,Active
FEIM,Frequency Electronics,GOOG/NASDAQ_FEIM,DMDRN/FEIM_ALLFINANCIALRATIOS,Active
FELE,Franklin Electric Co.,GOOG/NASDAQ_FELE,DMDRN/FELE_ALLFINANCIALRATIOS,Active
FENB,1st Enterprise Bank,NA,DMDRN/FENB_ALLFINANCIALRATIOS,Active
FENG,Phoenix New Media Limited,GOOG/NYSE_FENG,DMDRN/FENG_ALLFINANCIALRATIOS,Active
FES,Forbes Energy Svcs,GOOG/NASDAQ_FES,DMDRN/FES_ALLFINANCIALRATIOS,Active
FET,Forum Energy Technologies Inc,GOOG/NYSE_FET,DMDRN/FET_ALLFINANCIALRATIOS,Active
FETM,Fentura Bancorp Inc,NA,DMDRN/FETM_ALLFINANCIALRATIOS,Active
FF,Futurefuel Corp.,GOOG/NYSE_FF,DMDRN/FF_ALLFINANCIALRATIOS,Active
FFBC,First Financial Bancorp.,GOOG/NASDAQ_FFBC,DMDRN/FFBC_ALLFINANCIALRATIOS,Active
FFBH,First Federal Bancshares Of Arkansas,GOOG/NASDAQ_FFBH,DMDRN/FFBH_ALLFINANCIALRATIOS,Active
FFBT,East Texas Financial Svcs,GOOG/PINK_FFBT,DMDRN/FFBT_ALLFINANCIALRATIOS,Active
FFCH,First Financial Holdings,GOOG/NASDAQ_FFCH,DMDRN/FFCH_ALLFINANCIALRATIOS,Active
FFCO,Fedfirst Financial Corp.,GOOG/NASDAQ_FFCO,DMDRN/FFCO_ALLFINANCIALRATIOS,Active
FFDF,FFD Finl Corp,GOOG/PINK_FFDF,DMDRN/FFDF_ALLFINANCIALRATIOS,Active
FFEDQ,FirstFed Fin'l-CA,GOOG/PINK_FFEDQ,DMDRN/FFEDQ_ALLFINANCIALRATIOS,Active
FFEX,Frozen Food Express Industries,GOOG/NASDAQ_FFEX,DMDRN/FFEX_ALLFINANCIALRATIOS,Active
FFG,Fbl Financial Group,GOOG/NYSE_FFG,DMDRN/FFG_ALLFINANCIALRATIOS,Active
FFH.TO,Fairfax Financial Holdings,YAHOO/TSX_FFH_TO,DMDRN/FFH_TO_ALLFINANCIALRATIOS,Active
FFHL,Fuwei Films Co.,GOOG/NASDAQ_FFHL,DMDRN/FFHL_ALLFINANCIALRATIOS,Active
FFI,Fortune Diversified Industries,GOOG/AMEX_FFI,DMDRN/FFI_ALLFINANCIALRATIOS,Active
FFIC,Flushing Financial Corp.,GOOG/NASDAQ_FFIC,DMDRN/FFIC_ALLFINANCIALRATIOS,Active
FFIN,First Financial Bankshares,GOOG/NASDAQ_FFIN,DMDRN/FFIN_ALLFINANCIALRATIOS,Active
FFIV,F5 Networks,GOOG/NASDAQ_FFIV,DMDRN/FFIV_ALLFINANCIALRATIOS,Active
FFKT,Farmers Capital Bank Corp.,GOOG/NASDAQ_FFKT,DMDRN/FFKT_ALLFINANCIALRATIOS,Active
FFKY,First Financial Service Corp.,GOOG/NASDAQ_FFKY,DMDRN/FFKY_ALLFINANCIALRATIOS,Active
FFN,Friendfinder Networks Inc.,GOOG/NASDAQ_FFN,DMDRN/FFN_ALLFINANCIALRATIOS,Active
FFNM,First Federal Of Northern Michigan Bancorp,GOOG/NASDAQ_FFNM,DMDRN/FFNM_ALLFINANCIALRATIOS,Active
FFNW,First Financial Northwest,GOOG/NASDAQ_FFNW,DMDRN/FFNW_ALLFINANCIALRATIOS,Active
FFWC,FFW Corp,GOOG/PINK_FFWC,DMDRN/FFWC_ALLFINANCIALRATIOS,Active
FGMG,Florida Gaming Corp,GOOG/PINK_FGMG,DMDRN/FGMG_ALLFINANCIALRATIOS,Active
FGP,Ferrellgas Partners L.P.,GOOG/NYSE_FGP,DMDRN/FGP_ALLFINANCIALRATIOS,Active
FHCO,Female Health Company,GOOG/NASDAQ_FHCO,DMDRN/FHCO_ALLFINANCIALRATIOS,Active
FHN,First Tennessee National Corp.,GOOG/NYSE_FHN,DMDRN/FHN_ALLFINANCIALRATIOS,Active
FIBK,First Interstate Bancsystem,GOOG/NASDAQ_FIBK,DMDRN/FIBK_ALLFINANCIALRATIOS,Active
FICO,Fair Isaac And Company Inc.,GOOG/NYSE_FICO,DMDRN/FICO_ALLFINANCIALRATIOS,Active
FIG,Fortress Investment Group,GOOG/NYSE_FIG,DMDRN/FIG_ALLFINANCIALRATIOS,Active
FIGI,Fortress International Group,GOOG/PINK_FIGI,DMDRN/FIGI_ALLFINANCIALRATIOS,Active
FII,Federated Investors,GOOG/NYSE_FII,DMDRN/FII_ALLFINANCIALRATIOS,Active
FIND,Findex.Com Inc,NA,DMDRN/FIND_ALLFINANCIALRATIOS,Active
FINL,The Finish Line,GOOG/NASDAQ_FINL,DMDRN/FINL_ALLFINANCIALRATIOS,Active
FINN,First National Of Nebraska Inc,GOOG/PINK_FINN,DMDRN/FINN_ALLFINANCIALRATIOS,Active
FIO,Fusion-Io Inc.,GOOG/NYSE_FIO,DMDRN/FIO_ALLFINANCIALRATIOS,Active
FIRE,Sourcefire,GOOG/NASDAQ_FIRE,DMDRN/FIRE_ALLFINANCIALRATIOS,Active
FIRT,First BancTrust Corp,GOOG/PINK_FIRT,DMDRN/FIRT_ALLFINANCIALRATIOS,Active
FIS,Fidelity National Information Services,GOOG/NYSE_FIS,DMDRN/FIS_ALLFINANCIALRATIOS,Active
FISI,Financial Institutions,GOOG/NASDAQ_FISI,DMDRN/FISI_ALLFINANCIALRATIOS,Active
FISV,Fiserv,GOOG/NASDAQ_FISV,DMDRN/FISV_ALLFINANCIALRATIOS,Active
FITB,Fifth Third Bancorp,GOOG/NASDAQ_FITB,DMDRN/FITB_ALLFINANCIALRATIOS,Active
FIVE,Five Below Inc.,GOOG/NASDAQ_FIVE,DMDRN/FIVE_ALLFINANCIALRATIOS,Active
FIX,Comfort Systems USA,GOOG/NYSE_FIX,DMDRN/FIX_ALLFINANCIALRATIOS,Active
FIZZ,National Beverage,GOOG/NASDAQ_FIZZ,DMDRN/FIZZ_ALLFINANCIALRATIOS,Active
FKWL,Franklin Wireless Corp,NA,DMDRN/FKWL_ALLFINANCIALRATIOS,Active
FKYS,First Keystone Corp,NA,DMDRN/FKYS_ALLFINANCIALRATIOS,Active
FL,Footlocker Inc,GOOG/NYSE_FL,DMDRN/FL_ALLFINANCIALRATIOS,Active
FLCR,FullCircle Registry Inc.,GOOG/PINK_FLCR,DMDRN/FLCR_ALLFINANCIALRATIOS,Active
FLDM,Fluidigm Corp.,GOOG/NASDAQ_FLDM,DMDRN/FLDM_ALLFINANCIALRATIOS,Active
FLEX,Flextronics International Ltd,GOOG/NASDAQ_FLEX,DMDRN/FLEX_ALLFINANCIALRATIOS,Active
FLIC,The First Of Long Island Corp.,GOOG/NASDAQ_FLIC,DMDRN/FLIC_ALLFINANCIALRATIOS,Active
FLIP,FTS APPAREL INC,GOOG/PINK_FLIP,DMDRN/FLIP_ALLFINANCIALRATIOS,Active
FLIR,Flir Systems,GOOG/NASDAQ_FLIR,DMDRN/FLIR_ALLFINANCIALRATIOS,Active
FLL,Full House Resorts,GOOG/AMEX_FLL,DMDRN/FLL_ALLFINANCIALRATIOS,Active
FLML,Flamel Technologies S.A.,GOOG/NASDAQ_FLML,DMDRN/FLML_ALLFINANCIALRATIOS,Active
FLO,Flowers Foods,GOOG/NYSE_FLO,DMDRN/FLO_ALLFINANCIALRATIOS,Active
FLOW,Flow International Corp.,GOOG/NASDAQ_FLOW,DMDRN/FLOW_ALLFINANCIALRATIOS,Active
FLR,Fluor Corp.,GOOG/NYSE_FLR,DMDRN/FLR_ALLFINANCIALRATIOS,Active
FLS,Flowserve Corp.,GOOG/NYSE_FLS,DMDRN/FLS_ALLFINANCIALRATIOS,Active
FLST,Fuelstream Inc,GOOG/PINK_FLST,DMDRN/FLST_ALLFINANCIALRATIOS,Active
FLSW,Forlink Software Corporation,GOOG/PINK_FLSW,DMDRN/FLSW_ALLFINANCIALRATIOS,Active
FLT,Fleetcor Technologies,GOOG/NYSE_FLT,DMDRN/FLT_ALLFINANCIALRATIOS,Active
FLTT,Flint Telecom Group Inc,GOOG/PINK_FLTT,DMDRN/FLTT_ALLFINANCIALRATIOS,Active
FLWE,Fellows Energy Ltd,GOOG/PINK_FLWE,DMDRN/FLWE_ALLFINANCIALRATIOS,Active
FLWS,1-800 Flowers.Com,GOOG/NASDAQ_FLWS,DMDRN/FLWS_ALLFINANCIALRATIOS,Active
FLXI,FlexiInternational Sftwre Inc,GOOG/PINK_FLXI,DMDRN/FLXI_ALLFINANCIALRATIOS,Active
FLXS,Flexsteel Industries,GOOG/NASDAQ_FLXS,DMDRN/FLXS_ALLFINANCIALRATIOS,Active
FLXT,Flexpoint Sensor Systems Inc,NA,DMDRN/FLXT_ALLFINANCIALRATIOS,Active
FLY,Fly Leasing Limited,GOOG/NYSE_FLY,DMDRN/FLY_ALLFINANCIALRATIOS,Active
FMAR,First Mariner Bancorp,GOOG/PINK_FMAR,DMDRN/FMAR_ALLFINANCIALRATIOS,Active
FMBH,First Mid Illinois Bancshares,NA,DMDRN/FMBH_ALLFINANCIALRATIOS,Active
FMBI,First Midwest Bancorp,GOOG/NASDAQ_FMBI,DMDRN/FMBI_ALLFINANCIALRATIOS,Active
FMBM,F&M Bank Corp,GOOG/PINK_FMBM,DMDRN/FMBM_ALLFINANCIALRATIOS,Active
FMC,Fmc Corp.,GOOG/NYSE_FMC,DMDRN/FMC_ALLFINANCIALRATIOS,Active
FMCB,Farmers & Merchants Bancorp Ca,NA,DMDRN/FMCB_ALLFINANCIALRATIOS,Active
FMCC,Freddie Mac,NA,DMDRN/FMCC_ALLFINANCIALRATIOS,Active
FMER,Firstmerit Corp.,GOOG/NASDAQ_FMER,DMDRN/FMER_ALLFINANCIALRATIOS,Active
FMFC,First M & F Corp.,GOOG/NASDAQ_FMFC,DMDRN/FMFC_ALLFINANCIALRATIOS,Active
FMNB,Farmers Natl Banc Corp Oh,GOOG/NASDAQ_FMNB,DMDRN/FMNB_ALLFINANCIALRATIOS,Active
FMNL,Forum Nat'l Investments Ltd,GOOG/PINK_FMNL,DMDRN/FMNL_ALLFINANCIALRATIOS,Active
FMS,Fresenius Medical Care Corp.,GOOG/NYSE_FMS,DMDRN/FMS_ALLFINANCIALRATIOS,Active
FMYR,Family Room Entertainment Cor,GOOG/PINK_FMYR,DMDRN/FMYR_ALLFINANCIALRATIOS,Active
FN,Fabrinet,GOOG/NYSE_FN,DMDRN/FN_ALLFINANCIALRATIOS,Active
FNB,F.N.B. Corp.,GOOG/NYSE_FNB,DMDRN/FNB_ALLFINANCIALRATIOS,Active
FNBG,FNB Bancorp,GOOG/PINK_FNBG,DMDRN/FNBG_ALLFINANCIALRATIOS,Active
FNBN,Fnb United,GOOG/NASDAQ_FNBN,DMDRN/FNBN_ALLFINANCIALRATIOS,Active
FNCB,First Natl Community Bancorp I,GOOG/PINK_FNCB,DMDRN/FNCB_ALLFINANCIALRATIOS,Active
FNF,Fidelity National Financial,GOOG/NYSE_FNF,DMDRN/FNF_ALLFINANCIALRATIOS,Active
FNFG,First Niagara Financial Group Inc.,GOOG/NASDAQ_FNFG,DMDRN/FNFG_ALLFINANCIALRATIOS,Active
FNFI,First Niles Financial Inc.,GOOG/PINK_FNFI,DMDRN/FNFI_ALLFINANCIALRATIOS,Active
FNGN,Financial Engines,GOOG/NASDAQ_FNGN,DMDRN/FNGN_ALLFINANCIALRATIOS,Active
FNHC,Federated National Holding Co,GOOG/NASDAQ_FNHC,DMDRN/FNHC_ALLFINANCIALRATIOS,Active
FNLC,First Bancorp Inc [Me],GOOG/NASDAQ_FNLC,DMDRN/FNLC_ALLFINANCIALRATIOS,Active
FNMA,Fannie Mae,NA,DMDRN/FNMA_ALLFINANCIALRATIOS,Active
FNP,Fifth & Pacific Cos. Inc,GOOG/NYSE_FNP,DMDRN/FNP_ALLFINANCIALRATIOS,Active
FNRN,First Northn Community Bancorp,GOOG/PINK_FNRN,DMDRN/FNRN_ALLFINANCIALRATIOS,Active
FNSI,4net Software Inc,GOOG/PINK_FNSI,DMDRN/FNSI_ALLFINANCIALRATIOS,Active
FNSR,Finisar Corp.,GOOG/NASDAQ_FNSR,DMDRN/FNSR_ALLFINANCIALRATIOS,Active
FOE,Ferro Corp.,GOOG/NYSE_FOE,DMDRN/FOE_ALLFINANCIALRATIOS,Active
FOFN,Four Oaks Fincorp Inc,GOOG/PINK_FOFN,DMDRN/FOFN_ALLFINANCIALRATIOS,Active
FOH,Frederick's Of Hollywood Group,GOOG/AMEX_FOH,DMDRN/FOH_ALLFINANCIALRATIOS,Active
FOLD,Amicus Therapeutics,GOOG/NASDAQ_FOLD,DMDRN/FOLD_ALLFINANCIALRATIOS,Active
FONR,Fonar Corp.,GOOG/NASDAQ_FONR,DMDRN/FONR_ALLFINANCIALRATIOS,Active
FORBQ,Forticell Bioscience Inc,GOOG/PINK_FORBQ,DMDRN/FORBQ_ALLFINANCIALRATIOS,Active
FORD,Forward Industries,GOOG/NASDAQ_FORD,DMDRN/FORD_ALLFINANCIALRATIOS,Active
FORM,Formfactor,GOOG/NASDAQ_FORM,DMDRN/FORM_ALLFINANCIALRATIOS,Active
FORR,Forrester Research,GOOG/NASDAQ_FORR,DMDRN/FORR_ALLFINANCIALRATIOS,Active
FORTY,Formula Systems Ltd,GOOG/NASDAQ_FORTY,DMDRN/FORTY_ALLFINANCIALRATIOS,Active
FOSI,Frontier Oilfield Services In,GOOG/PINK_FOSI,DMDRN/FOSI_ALLFINANCIALRATIOS,Active
FOSL,Fossil,GOOG/NASDAQ_FOSL,DMDRN/FOSL_ALLFINANCIALRATIOS,Active
FPBI,FPB Bancorp Inc.,GOOG/PINK_FPBI,DMDRN/FPBI_ALLFINANCIALRATIOS,Active
FPBN,1st Pacific Bancorp CA,GOOG/PINK_FPBN,DMDRN/FPBN_ALLFINANCIALRATIOS,Active
FPCG,First Physicians Capital Grou,GOOG/PINK_FPCG,DMDRN/FPCG_ALLFINANCIALRATIOS,Active
FPFCQ,First Place Finl Corp,GOOG/PINK_FPFCQ,DMDRN/FPFCQ_ALLFINANCIALRATIOS,Active
FPP,Fieldpoint Petroleum Corp.,GOOG/AMEX_FPP,DMDRN/FPP_ALLFINANCIALRATIOS,Active
FR,First Industrial Realty Trust,GOOG/NYSE_FR,DMDRN/FR_ALLFINANCIALRATIOS,Active
FRAF,Franklin Financial Services Co,NA,DMDRN/FRAF_ALLFINANCIALRATIOS,Active
FRAN,Francesca's Holdings Corporatio,GOOG/NASDAQ_FRAN,DMDRN/FRAN_ALLFINANCIALRATIOS,Active
FRBK,Republic First Bancorp,GOOG/NASDAQ_FRBK,DMDRN/FRBK_ALLFINANCIALRATIOS,Active
FRC,First Republic Bank,GOOG/NYSE_FRC,DMDRN/FRC_ALLFINANCIALRATIOS,Active
FRD,Friedman Industries Inc.,GOOG/AMEX_FRD,DMDRN/FRD_ALLFINANCIALRATIOS,Active
FRED,Fred's,GOOG/NASDAQ_FRED,DMDRN/FRED_ALLFINANCIALRATIOS,Active
FREE,Freeseas Inc.,GOOG/NASDAQ_FREE,DMDRN/FREE_ALLFINANCIALRATIOS,Active
FRF,Fortegra Financial Corp.,GOOG/NYSE_FRF,DMDRN/FRF_ALLFINANCIALRATIOS,Active
FRGB,FIRST REGIONAL BANCORP,GOOG/PINK_FRGB,DMDRN/FRGB_ALLFINANCIALRATIOS,Active
FRGI,Fiesta Restaurant Group Inc.,GOOG/NASDAQ_FRGI,DMDRN/FRGI_ALLFINANCIALRATIOS,Active
FRGY,Frontier Energy Corp,GOOG/PINK_FRGY,DMDRN/FRGY_ALLFINANCIALRATIOS,Active
FRM,Furmanite Corp.,GOOG/NYSE_FRM,DMDRN/FRM_ALLFINANCIALRATIOS,Active
FRME,First Merchants Corp.,GOOG/NASDAQ_FRME,DMDRN/FRME_ALLFINANCIALRATIOS,Active
FRMO,FRMO Corporation,GOOG/PINK_FRMO,DMDRN/FRMO_ALLFINANCIALRATIOS,Active
FRNK,Franklin Financial Corporation,GOOG/NASDAQ_FRNK,DMDRN/FRNK_ALLFINANCIALRATIOS,Active
FRO,Frontline Ltd,GOOG/NYSE_FRO,DMDRN/FRO_ALLFINANCIALRATIOS,Active
FRP,Fairpoint Communications,GOOG/NASDAQ_FRP,DMDRN/FRP_ALLFINANCIALRATIOS,Active
FRS,Frisch's Restaurants,GOOG/AMEX_FRS,DMDRN/FRS_ALLFINANCIALRATIOS,Active
FRT,Federal Realty Investment Trust,GOOG/NYSE_FRT,DMDRN/FRT_ALLFINANCIALRATIOS,Active
FRX,Forest Laboratories,GOOG/NYSE_FRX,DMDRN/FRX_ALLFINANCIALRATIOS,Active
FSBI,Fidelity Bancorp,GOOG/NASDAQ_FSBI,DMDRN/FSBI_ALLFINANCIALRATIOS,Active
FSBK,First South Bancorp Inc,GOOG/NASDAQ_FSBK,DMDRN/FSBK_ALLFINANCIALRATIOS,Active
FSBW,Fs Bancorp Inc.,GOOG/NASDAQ_FSBW,DMDRN/FSBW_ALLFINANCIALRATIOS,Active
FSC,Fifth Street Finance Corp.,GOOG/NASDAQ_FSC,DMDRN/FSC_ALLFINANCIALRATIOS,Active
FSCI,Fisher Communications,GOOG/NASDAQ_FSCI,DMDRN/FSCI_ALLFINANCIALRATIOS,Active
FSCR,Federal Screw Works,GOOG/PINK_FSCR,DMDRN/FSCR_ALLFINANCIALRATIOS,Active
FSFG,First Savings Financial Group,GOOG/NASDAQ_FSFG,DMDRN/FSFG_ALLFINANCIALRATIOS,Active
FSGI,First Security Group,GOOG/NASDAQ_FSGI,DMDRN/FSGI_ALLFINANCIALRATIOS,Active
FSI,Flexible Solutions International Inc.,GOOG/AMEX_FSI,DMDRN/FSI_ALLFINANCIALRATIOS,Active
FSIN,Fushi Copperweld,GOOG/NASDAQ_FSIN,DMDRN/FSIN_ALLFINANCIALRATIOS,Active
FSL,Freescale Semiconductor Holdin,GOOG/NYSE_FSL,DMDRN/FSL_ALLFINANCIALRATIOS,Active
FSLR,First Solar,GOOG/NASDAQ_FSLR,DMDRN/FSLR_ALLFINANCIALRATIOS,Active
FSNMQ,First St. Banc.,GOOG/PINK_FSNMQ,DMDRN/FSNMQ_ALLFINANCIALRATIOS,Active
FSNN,Fusion Telecom. Int'l Inc,GOOG/PINK_FSNN,DMDRN/FSNN_ALLFINANCIALRATIOS,Active
FSPI,First Surgical Partners Inc.,GOOG/PINK_FSPI,DMDRN/FSPI_ALLFINANCIALRATIOS,Active
FSRL,First Reliance BancShares,NA,DMDRN/FSRL_ALLFINANCIALRATIOS,Active
FSRV,Firstservice Corp.,GOOG/NASDAQ_FSRV,DMDRN/FSRV_ALLFINANCIALRATIOS,Active
FSS,Federal Signal Corp.,GOOG/NYSE_FSS,DMDRN/FSS_ALLFINANCIALRATIOS,Active
FST,Forest Oil Corp.,GOOG/NYSE_FST,DMDRN/FST_ALLFINANCIALRATIOS,Active
FSTF,First State Finl Corp,GOOG/PINK_FSTF,DMDRN/FSTF_ALLFINANCIALRATIOS,Active
FSTR,L.B. Foster Company,GOOG/NASDAQ_FSTR,DMDRN/FSTR_ALLFINANCIALRATIOS,Active
FSTW,Firstwave Technologies Inc,GOOG/PINK_FSTW,DMDRN/FSTW_ALLFINANCIALRATIOS,Active
FSYS,Fuel Systems Solutions,GOOG/NASDAQ_FSYS,DMDRN/FSYS_ALLFINANCIALRATIOS,Active
FSZ.TO,Fiera Sceptre Inc,YAHOO/TSX_FSZ_TO,DMDRN/FSZ_TO_ALLFINANCIALRATIOS,Active
FTBK,Frontier Finl Corp Wash,GOOG/PINK_FTBK,DMDRN/FTBK_ALLFINANCIALRATIOS,Active
FTEK,Fuel Tech,GOOG/NASDAQ_FTEK,DMDRN/FTEK_ALLFINANCIALRATIOS,Active
FTI,Fmc Technologies,GOOG/NYSE_FTI,DMDRN/FTI_ALLFINANCIALRATIOS,Active
FTK,Flotek Industries,GOOG/NYSE_FTK,DMDRN/FTK_ALLFINANCIALRATIOS,Active
FTNT,Fortinet,GOOG/NASDAQ_FTNT,DMDRN/FTNT_ALLFINANCIALRATIOS,Active
FTP.TO,Fortress Paper Limited,YAHOO/TSX_FTP_TO,DMDRN/FTP_TO_ALLFINANCIALRATIOS,Active
FTR,Frontier Communications Company,GOOG/NASDAQ_FTR,DMDRN/FTR_ALLFINANCIALRATIOS,Active
FTS.TO,Fortis Inc.,YAHOO/TSX_FTS_TO,DMDRN/FTS_TO_ALLFINANCIALRATIOS,Active
FTT.TO,Finning International Inc.,YAHOO/TSX_FTT_TO,DMDRN/FTT_TO_ALLFINANCIALRATIOS,Active
FTWRQ,FiberTower Corporation,GOOG/PINK_FTWRQ,DMDRN/FTWRQ_ALLFINANCIALRATIOS,Active
FU,FAB Universal Corp.,NA,DMDRN/FU_ALLFINANCIALRATIOS,Active
FUBC,1St United Bancorp Inc. [Fl],GOOG/NASDAQ_FUBC,DMDRN/FUBC_ALLFINANCIALRATIOS,Active
FUELQ,SMF Energy Corporation,GOOG/PINK_FUELQ,DMDRN/FUELQ_ALLFINANCIALRATIOS,Active
FUJIY,Fuji Photo ADR,GOOG/PINK_FUJIY,DMDRN/FUJIY_ALLFINANCIALRATIOS,Active
FUL,H. B. Fuller Company,GOOG/NYSE_FUL,DMDRN/FUL_ALLFINANCIALRATIOS,Active
FULT,Fulton Financial Corp.,GOOG/NASDAQ_FULT,DMDRN/FULT_ALLFINANCIALRATIOS,Active
FUN,Cedar Fair L.P.,GOOG/NYSE_FUN,DMDRN/FUN_ALLFINANCIALRATIOS,Active
FUNC,First United Corp.,GOOG/NASDAQ_FUNC,DMDRN/FUNC_ALLFINANCIALRATIOS,Active
FUR,Winthrop Realty Trust,GOOG/NYSE_FUR,DMDRN/FUR_ALLFINANCIALRATIOS,Active
FURX,Furiex Pharmaceuticals,GOOG/NASDAQ_FURX,DMDRN/FURX_ALLFINANCIALRATIOS,Active
FWGO,Fischer-Watt Gold Company,GOOG/PINK_FWGO,DMDRN/FWGO_ALLFINANCIALRATIOS,Active
FWLT,Foster Wheeler Ag.,GOOG/NASDAQ_FWLT,DMDRN/FWLT_ALLFINANCIALRATIOS,Active
FWRD,Forward Air Corp.,GOOG/NASDAQ_FWRD,DMDRN/FWRD_ALLFINANCIALRATIOS,Active
FWV,First West Virginia Bancorp,GOOG/AMEX_FWV,DMDRN/FWV_ALLFINANCIALRATIOS,Active
FXCB,Fox Chase Bancorp,GOOG/NASDAQ_FXCB,DMDRN/FXCB_ALLFINANCIALRATIOS,Active
FXCM,Fxcm Inc.,GOOG/NYSE_FXCM,DMDRN/FXCM_ALLFINANCIALRATIOS,Active
